,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,User Id,User Location,Retweets,Favorites,Replied Tweet Id,Replied Tweet User Id Str,User Follower Counts,User Following Counts,Tweet Coordinates,Place Info,Hashtags,Keyword,Hashtag List,Clean_text,Score,Sentiment Class
46505,@2LEGIT2QUITBRIT We dare you. 😉,2020-11-10 15:10:16,1.3261803791962276e+18,pizzahut,11018442.0,United States,0.0,0.0,1.326153604491833e+18,47364856.0,1619393.0,82890.0,,,[],pizzahut,,we dare you winking face,0.9615960717201232,Positive
46506,KEVIN HARTTTTTTTTTTT https://t.co/RdzsADEo1o,2020-11-10 15:10:11,1.326180357713113e+18,frescobars,422819673.0,Deathstar,0.0,0.0,,,777.0,174.0,,,[],pizzahut,,kevin harttttttttttt,0.648997962474823,Positive
46507,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-10 15:09:28,1.326180179669037e+18,TYGOFFICAL_,8.998216455101686e+17,Bahamas🇧🇸🇧🇸🇧🇸🇧🇸,46.0,0.0,,,108.0,369.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
46508,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-10 15:07:04,1.3261795767295222e+18,Dreamwench1981,8.779893522945393e+17,"King, NC",46.0,0.0,,,45.0,530.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
46509,@pizzahut @KevinHart4real @BeyondMeat DAMN,2020-11-10 15:07:04,1.3261795730509783e+18,JamesVose5,1.009165848467071e+18,"Chico, CA",0.0,1.0,1.3261788884819722e+18,11018442.0,8.0,365.0,,,[],pizzahut,,damn,0.648997962474823,Positive
46510,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-10 15:06:53,1.3261795292960195e+18,JamesVose5,1.009165848467071e+18,"Chico, CA",46.0,0.0,,,8.0,365.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
46511,@LynnOnemare @pizzahut @BeyondMeat Would you say the same about dogs? Pigs are actually smarter than dogs and we put them in gas chambers where they scream and thrash in pain.,2020-11-10 15:06:49,1.326179511877202e+18,Dairy_is_scary,9.525897154961532e+17,Earth,0.0,1.0,1.326178987702444e+18,393093398.0,5754.0,2303.0,,,[],pizzahut,,would you say the same about dogs pigs are actually smarter than dogs and we put them in gas chambers where they scream and thrash in pain,0.4215980470180512,Negative
46512,"RT @GlowySweetFab: @capsfansince83 @BeyondMeat @KevinHart4real @pizzahut Like seriously, I don't get why they keep ignoring vegan cheese. I…",2020-11-10 15:06:33,1.3261794456994406e+18,capsfansince83,8.036341400923423e+17,,1.0,0.0,,,448.0,1543.0,,,[],pizzahut,,rtlike seriously i do not get why they keep ignoring vegan cheese i…,0.1692533791065216,Negative
46513,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-10 15:05:21,1.326179143965315e+18,PureGames1337,14369347.0,"Salt Lake City, Utah",46.0,0.0,,,398.0,3673.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
46514,I heard @pizzahut responds,2020-11-10 15:05:09,1.3261790920063631e+18,abking490,1.0679609270714164e+18,👉,0.0,10.0,,,1021.0,767.0,,,[],pizzahut,,i heardrespond,0.648997962474823,Positive
46515,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-10 15:04:59,1.3261790520178893e+18,Seanroy770,1199597299.0,"North Carolina, USA",46.0,0.0,,,135.0,517.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
46516,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-10 15:04:54,1.32617902920926e+18,ch3sttd3w,1.260336764536963e+18,"Hatcereal, Miku Town",46.0,0.0,,,132.0,857.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
46517,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-10 15:04:51,1.326179017087742e+18,jrock_h,2730415752.0,,46.0,0.0,,,2270.0,1354.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
46518,@sam_is_eating @pizzahut @KevinHart4real @BeyondMeat No one out vegetarian pizzas the hut,2020-11-10 15:04:44,1.326178988805542e+18,SomeoneAwesome,23282376.0,,0.0,1.0,1.3261768730601103e+18,422448923.0,465.0,388.0,,,[],pizzahut,,no one out vegetarian pizzas the hut,0.06904542446136475,Negative
46519,"Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it and tell us what he thinks. One dare led to another…👀 😋. Get it for a limited time! #beyondambassador @BeyondMeat https://t.co/CNWaVEa9oy",2020-11-10 15:04:20,1.3261788884819722e+18,pizzahut,11018442.0,United States,46.0,241.0,,,1619393.0,82890.0,,,['beyondambassador'],pizzahut,['beyondambassador'],truth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it and tell us what he thinks one dare led to another… eyes face savoring food get it for a limited time beyondambassador,0.8216992616653442,Positive
46520,"RT @jacyanthis: ""@PizzaHut ($YUM), in a partnership with @BeyondMeat ($BYND), became the first national pizza chain to introduce plant-base…",2020-11-10 15:02:55,1.3261785295752684e+18,unnaturalvegan,48386937.0,Somewhere Arby's doesn't exist,19.0,0.0,,,10345.0,321.0,,,[],pizzahut,,rt $yum in a partnership with$bynd became the first national pizza chain to introduce plant-base…,0.990289568901062,Positive
46521,@frystfanboy @pizzahut I’m not dumb bruh 🤣,2020-11-10 14:59:21,1.326177632174682e+18,KxnWasTaken,1.3105652029838828e+18,Craggy Cliffs,0.0,1.0,1.3261771883753595e+18,1.243918963723178e+18,123.0,127.0,,,[],pizzahut,,i am not dumb bruh rolling on the floor laughing,0.6952548623085022,Positive
46522,@Forbes Smart decision by @pizzahut,2020-11-10 14:56:56,1.3261770225702707e+18,RoyalTicino,8.528709844954849e+17,Switzerland,0.0,4.0,1.3261737206296986e+18,91478624.0,687.0,724.0,,,[],pizzahut,,smart decision by,0.7154780030250549,Positive
46523,@SomeoneAwesome @pizzahut @KevinHart4real @BeyondMeat IM SO HYPE FOR THIS,2020-11-10 14:56:20,1.3261768730601103e+18,sam_is_eating,422448923.0,"New York, USA",0.0,1.0,1.3261653123839468e+18,23282376.0,366.0,523.0,,,[],pizzahut,,i am so hype for thi,0.6116954684257507,Positive
46524,@Crow1343 @pizzahut I second that,2020-11-10 14:56:08,1.326176824636924e+18,jkutzke,342692745.0,"The Colony, TX",0.0,0.0,1.32593778864717e+18,7.968123582113751e+17,59.0,176.0,,,[],pizzahut,,i second that,0.7979118824005127,Positive
46525,"@pizzahut I heard about your Beyond Meat 🍕, can you let me know if this pie will have an option for dairy free chesse?",2020-11-10 14:54:42,1.3261764644173537e+18,kidfromvista,2875468440.0,,0.0,0.0,,11018442.0,105.0,993.0,,,[],pizzahut,,i heard about your beyond meat pizza can you let me know if this pie will have an option for dairy free chesse,0.456636518239975,Negative
46526,"@BeyondMeat @pizzahut @KevinHart4real Nice alternative, but if you really want to target  #vegans and say your pizzas are #plantbase ,  why is there no plant based cheese?",2020-11-10 14:54:39,1.3261764497878098e+18,jetsmets123,9.169746533898936e+17,"Huntington, NY",0.0,1.0,1.3261557854123827e+18,569714177.0,140.0,458.0,,,"['vegans', 'plantbase']",pizzahut,"['vegans', 'plantbase']",nice alternative but if you really want to targetvegans and say your pizzas are plantbase why is there no plant based cheese,0.6718710660934448,Positive
46527,@pizzahut I totally nailed it.,2020-11-10 14:50:39,1.3261754453987779e+18,junkfoodcritic,114311170.0,,0.0,1.0,1.3258488458557071e+18,114311170.0,552.0,427.0,,,[],pizzahut,,i totally nailed it,0.15549832582473755,Negative
46528,"RT @Reuters: Pizza Hut to offer pizzas with Beyond Meat sausages in U.S., UK https://t.co/Uxq18Sjfqh https://t.co/wLwlABUnIo",2020-11-10 14:50:31,1.3261754112444293e+18,barbarossa_777,9.456391241904456e+17,,26.0,0.0,,,52.0,754.0,,,[],pizzahut,,rtpizza hut to offer pizzas with beyond meat sausages in yous uk,0.9764102697372437,Positive
46529,@pizzahut Are y'all considering making pizzas with Vegan Cheese as well? https://t.co/rMlmVVhvIw,2020-11-10 14:50:02,1.3261752864681615e+18,devimaharaj,18647715.0,"Dallas, TX",0.0,0.0,,11018442.0,670.0,483.0,,,[],pizzahut,,are you all considering making pizzas with vegan cheese as well,0.9563650488853456,Positive
46530,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 14:49:12,1.326175077797417e+18,HiemstrajL,1.211463489635541e+18,"Makati, Philippines",50.0,0.0,,,44.0,814.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46531,"🚨🚨LETSSSSSS MFFFFFFF GOOOOOOO 🚨🚨
Shout @pizzahut https://t.co/zREzC3Fblv",2020-11-10 14:47:58,1.326174769826263e+18,AntiBrutalBryan,9.780686609620008e+17,"Melissa's Home, USA",0.0,1.0,,,203.0,309.0,,,[],pizzahut,,police car light police car light letssssss mfffffff gooooooo police car light police car light shout,0.01190197467803955,Negative
46532,.@pizzahut to debut 2 pizzas made with Beyond Meat sausage crumble https://t.co/KTHG9PEkLQ @FastFoodMaven https://t.co/S7NQ772rVp,2020-11-10 14:47:40,1.3261746931419628e+18,NRNonline,20090888.0,,0.0,2.0,,,75403.0,5056.0,,,[],pizzahut,,to debutpizzas made with beyond meat sausage crumble,0.9053115844726562,Positive
46533,RT @meatreducer: #BREAKING: @pizzahut announced a partnership with @BeyondMeat to become the first national pizza company to offer a #plant…,2020-11-10 14:47:09,1.3261745608578253e+18,researchmrx,2256664812.0,New Jersey,3.0,0.0,,,5945.0,205.0,,,['BREAKING'],pizzahut,['BREAKING'],rtbreakingannounced a partnership withto become the first national pizza company to offer a plant…,0.969385027885437,Positive
46534,"@pizzahut As a former long-time @MDAorg client and volunteer, I was wondering if your company has any thoughts on why MDA won't comment on these findings. It appears they didn’t use your donations &amp; your customers donations for what they said they would.
https://t.co/lUmFn8MJPl",2020-11-10 14:46:39,1.326174437327184e+18,DespinaKarras,16471173.0,Troposphere,0.0,0.0,,11018442.0,387.0,354.0,,,[],pizzahut,,as a former long-timeclient and volunteer i was wondering if your company has any thoughts on why mda will not comment on these findings it appears they did not use your donations &amp your customers donations for what they said they would,0.5347689986228943,Positive
46535,@TheHangoutHut We're ready for you! 🙌,2020-11-10 14:45:32,1.326174157021696e+18,pizzahut,11018442.0,United States,0.0,1.0,1.3261496081631724e+18,7.450125578958643e+17,1619393.0,82890.0,,,[],pizzahut,,we are ready for you raising hands,0.9729184508323668,Positive
46536,@SheaVanHoy You already know! 🍕😋,2020-11-10 14:45:31,1.326174150122111e+18,pizzahut,11018442.0,United States,0.0,1.0,1.326147109997994e+18,75118946.0,1619393.0,82890.0,,,[],pizzahut,,you already know pizza face savoring food,0.915806531906128,Positive
46537,@pizzahut why is not available in poland pizza hut?!,2020-11-10 14:44:51,1.326173985416106e+18,jansobieski19,9.02489492258476e+17,worldwide,0.0,0.0,1.3225690614405898e+18,11018442.0,251.0,1341.0,,,[],pizzahut,,why is not available in poland pizza hut,0.006397247314453125,Negative
46538,@usagiikay Hi there! Beyond Pan Pizzas will be available at all traditional Pizza Hut locations in the United States while supplies last.,2020-11-10 14:43:53,1.3261737422050017e+18,pizzahut,11018442.0,United States,0.0,1.0,1.3261487460952433e+18,15882894.0,1619393.0,82890.0,,,[],pizzahut,,hi there beyond pan pizzas will be available at all traditional pizza hut locations in the united states while supplies last,0.6758642196655273,Positive
46539,"@pizzahut That's great…… but I hope the one that's near is one of those ""selected"" ones. Otherwise, it's a 20-mile round-trip to get one.

Thanks for the response!",2020-11-10 14:43:34,1.3261736608608625e+18,Joe2CT,2248784286.0,"Connecticut, USA",0.0,0.0,1.326172168145658e+18,11018442.0,3.0,218.0,,,[],pizzahut,,that is great…… but i hope the one that is near is one of those selected ones otherwise it is a -mile round-trip to get onethanks for the response,0.7097900509834291,Positive
46540,#BREAKING: @pizzahut announced a partnership with @BeyondMeat to become the first national pizza company to offer a #plantbased meat pizza coast-to-coast. #EatLessMeat https://t.co/h6LdugpP7A,2020-11-10 14:43:23,1.3261736130164367e+18,meatreducer,1.1645556365893796e+18,"Philadelphia, PA",3.0,5.0,,,221.0,492.0,,,"['BREAKING', 'plantbased', 'EatLessMeat']",pizzahut,"['BREAKING', 'plantbased', 'EatLessMeat']",breakingannounced a partnership withto become the first national pizza company to offer a plantbased meat pizza coast-to-coast eatlessmeat,0.973069667816162,Positive
46541,@pizzahut @BeyondMeat When y'all gonna add vegan cheese to it? You will definitely get a lot more sales.,2020-11-10 14:41:43,1.326173195804795e+18,EdGonzalezUSMC,1697973252.0,,0.0,9.0,1.3261660631935795e+18,11018442.0,57.0,141.0,,,[],pizzahut,,when you all going to add vegan cheese to it you will definitely get a lot more sales,0.9127155542373656,Positive
46542,@BeyondMeat @KevinHart4real @pizzahut Where that vegan cheese at doe?!?!,2020-11-10 14:40:50,1.326172974299353e+18,EdGonzalezUSMC,1697973252.0,,0.0,5.0,1.326160515610022e+18,569714177.0,57.0,141.0,,,[],pizzahut,,where that vegan cheese at doe,0.5007529854774475,Positive
46543,@pizzahut @KevinHart4real @BeyondMeat I think @DiGiorno can do better,2020-11-10 14:39:34,1.3261726562201723e+18,CAngerett,1.0456311928407776e+18,United States,0.0,0.0,1.3261476988195512e+18,11018442.0,10.0,226.0,,,[],pizzahut,,i thinkcan do bett,0.4740087985992432,Negative
46544,"@capsfansince83 @BeyondMeat @KevinHart4real @pizzahut Like seriously, I don't get why they keep ignoring vegan cheese. It exists and it's delicious. Add that too. You know many vegans would love to have a convenient place to get a vegan pizza? Like come on",2020-11-10 14:38:58,1.3261725039542968e+18,GlowySweetFab,90462494.0,,1.0,11.0,1.3261627800854774e+18,8.036341400923423e+17,1211.0,1602.0,,,[],pizzahut,,like seriously i do not get why they keep ignoring vegan cheese it exists and it is delicious add that too you know many vegans would love to have a convenient place to get a vegan pizza like come on,0.9264572858810424,Positive
46545,@Joe2CT They will be available at select Pizza Hut Express locations while supplies last. 🍕👍,2020-11-10 14:37:38,1.3261721681456579e+18,pizzahut,11018442.0,United States,0.0,2.0,1.3261302698128302e+18,2248784286.0,1619393.0,82890.0,,,[],pizzahut,,they will be available at select pizza hut express locations while supplies last pizza thumbs up,0.08021998405456543,Negative
46546,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 14:37:27,1.3261721197266493e+18,tramatic,14490362.0,Japan,29.0,0.0,,,292.0,4977.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46547,"C’mon @pizzahut really!!!  Fake sausage on pizza, that’s worse then🍍",2020-11-10 14:36:36,1.3261719058759967e+18,VincentGugliuc1,1.1623771258837975e+18,,0.0,0.0,,,20.0,60.0,,,[],pizzahut,,cmonreallyfake sausage on pizza that is worse then pineapple,0.1321033537387848,Negative
46548,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 14:35:25,1.3261716079419105e+18,manmottae,499337986.0,Panama,50.0,0.0,,,2582.0,270.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46549,@BeyondMeat @pizzahut @KevinHart4real i’m a carnivore lol,2020-11-10 14:31:16,1.3261705637951488e+18,thanks_f0r_wach,1.2686279757355663e+18,,0.0,0.0,1.3261557854123827e+18,569714177.0,3.0,49.0,,,[],pizzahut,,i am a carnivore lol,0.3237202763557434,Negative
46550,@pizzahut launching beyond meat toppings!  Pan crust without the cheese will make this a great #vegan option.  Mmm with spinach and jalapeños. https://t.co/229YHLkmbZ,2020-11-10 14:29:46,1.3261701869284598e+18,cinwick,51260673.0,"California, USA",0.0,0.0,,11018442.0,2531.0,2315.0,,,['vegan'],pizzahut,['vegan'],launching beyond meat toppingspan crust without the cheese will make this a great vegan optionmmm with spinach and jalapeños,0.9806045889854432,Positive
46551,"@nimix_is_thick @pizzahut hush, it’ll happen soon. i can feel it.",2020-11-10 14:29:29,1.3261701179700265e+18,xoywtf,1.2659475888864338e+18,,0.0,2.0,1.326170036608901e+18,1.309961625101906e+18,579.0,537.0,,,[],pizzahut,,hush it will happen soon i can feel it,0.6088113784790039,Positive
46552,"@xoywtf @pizzahut 10,000 years later",2020-11-10 14:29:10,1.326170036608901e+18,nimix_is_thick,1.309961625101906e+18,eat ass elementry,0.0,1.0,1.3261695303228703e+18,1.2659475888864338e+18,145.0,340.0,,,[],pizzahut,,years lat,0.6245105266571045,Positive
46553,"RT @Reuters: Pizza Hut to offer pizzas with Beyond Meat sausages in U.S., UK https://t.co/Uxq18Sjfqh https://t.co/wLwlABUnIo",2020-11-10 14:28:38,1.3261699024834355e+18,PaulinaH_Food,929621940.0,,26.0,0.0,,,1105.0,2758.0,,,[],pizzahut,,rtpizza hut to offer pizzas with beyond meat sausages in yous uk,0.9764102697372437,Positive
46554,@Ladlien SO excited! 😁,2020-11-10 14:27:24,1.326169592788525e+18,pizzahut,11018442.0,United States,0.0,1.0,1.3261300889795256e+18,458317221.0,1619393.0,82890.0,,,[],pizzahut,,so excited beaming face with smiling eyes,0.9847735166549684,Positive
46555,"RT @ReutersBiz: Pizza Hut to offer pizzas with Beyond Meat sausages in U.S., UK https://t.co/1me7BQqrCo https://t.co/pB087QycKc",2020-11-10 14:26:40,1.3261694067753738e+18,ChrisATXCC,359673211.0,,8.0,0.0,,,33.0,498.0,,,[],pizzahut,,rtpizza hut to offer pizzas with beyond meat sausages in yous uk,0.9764102697372437,Positive
46556,@mrscoombes16 Thanks for contacting us! Please reach out to our friends @PizzaHutUK for further assistance. Thanks for your understanding.,2020-11-10 14:24:16,1.3261688025271255e+18,pizzahut,11018442.0,United States,0.0,0.0,1.3260967527563305e+18,74534943.0,1619393.0,82890.0,,,[],pizzahut,,thanks for contacting us please reach out to our friendsfor further assistance thanks for your understanding,0.9943320751190186,Positive
46557,Hold on does @pizzahut actually reply quickly? 🤔,2020-11-10 14:22:59,1.326168480119468e+18,KxnWasTaken,1.3105652029838828e+18,Craggy Cliffs,0.0,3.0,,,123.0,127.0,,,[],pizzahut,,hold on doesactually reply quickly thinking face,0.767495334148407,Positive
46558,"@Dr_Arshdeep Due to your location, would you mind reaching out to our friends @PizzaHutIN? Thanks for your understanding.",2020-11-10 14:19:47,1.3261676749094216e+18,pizzahut,11018442.0,United States,0.0,0.0,1.3260805101126203e+18,4431138733.0,1619393.0,82890.0,,,[],pizzahut,,due to your location would you mind reaching out to our friendsthanks for your understanding,0.8387093544006348,Positive
46559,"@NicoleS36558722 So sorry to hear that! Mind sending us a DM with your name, email address, phone number, and the store's address? https://t.co/PQtSXiQxeo",2020-11-10 14:19:35,1.3261676233907773e+18,pizzahut,11018442.0,United States,0.0,0.0,1.3260546477280584e+18,1.292840272490111e+18,1619393.0,82890.0,,,[],pizzahut,,so sorry to hear that mind sending us a dm with your name email address phone number and the stores address,0.02803713083267212,Negative
46560,"@JMcMeeking We hate to see this! Mind sending us a DM with your name, email, phone number, and the store's exact address?",2020-11-10 14:18:59,1.326167474266493e+18,pizzahut,11018442.0,United States,0.0,0.0,1.3260564879076844e+18,1324531549.0,1619393.0,82890.0,,,[],pizzahut,,we hate to see this mind sending us a dm with your name email phone number and the stores exact address,0.20614364743232727,Negative
46561,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 14:18:05,1.326167246318805e+18,EcologyNature,1.1696000833499095e+18,,29.0,0.0,,,289.0,2112.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46562,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 14:17:38,1.3261671334918758e+18,sampasj,20908810.0,愛知県,29.0,0.0,,,1460.0,2493.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46563,"RT @jacyanthis: ""@PizzaHut ($YUM), in a partnership with @BeyondMeat ($BYND), became the first national pizza chain to introduce plant-base…",2020-11-10 14:16:43,1.3261669044284908e+18,john_alexande23,8.180112774444687e+17,,19.0,0.0,,,114.0,197.0,,,[],pizzahut,,rt $yum in a partnership with$bynd became the first national pizza chain to introduce plant-base…,0.990289568901062,Positive
46564,@BeyondMeat @KevinHart4real @pizzahut @Sarpinos y'all they have vegan cheese and beyond meat,2020-11-10 14:16:36,1.3261668737891287e+18,xvanillathunda,1505726342.0,"Chicago, IL",0.0,1.0,1.326160515610022e+18,569714177.0,15.0,222.0,,,[],pizzahut,,you all they have vegan cheese and beyond meat,0.8993467092514038,Positive
46565,@BeyondMeat @pizzahut @KevinHart4real Any chance of @pizzahutuk doing this please!!,2020-11-10 14:15:58,1.3261667153870275e+18,Tory__Paul,8.575008452477911e+17,"Bury, England",0.0,0.0,1.3261557854123827e+18,569714177.0,1454.0,806.0,,,[],pizzahut,,any chance ofdoing this please,0.8907788991928101,Positive
46566,@KevinHart4real Eating that @ImpossibleFoods burger @pizzahut maaaannnn!! We love plantpowered options!!🍕Get us some vegan cheese too!!!! #cookinupgoodhealth https://t.co/DCOLhMnzSx,2020-11-10 14:15:39,1.3261666367773778e+18,stillshoutin,2874544925.0,"Huntsville, AL",0.0,0.0,1.3261631627275428e+18,23151437.0,664.0,996.0,,,['cookinupgoodhealth'],pizzahut,['cookinupgoodhealth'],eating thatburgermaaaannnn we love plantpowered options pizza get us some vegan cheese too cookinupgoodhealth,0.982562780380249,Positive
46567,@pizzahut @KevinHart4real @BeyondMeat 👏👏👏 next vegan cheese!! Stuffed crust 🙏🙏🙏,2020-11-10 14:13:44,1.326166151462867e+18,rsolomo1,30291533.0,,0.0,2.0,1.3261476988195512e+18,11018442.0,35.0,216.0,,,[],pizzahut,,clapping hands clapping hands clapping hands next vegan cheese stuffed crust folded hands folded hands folded hands,0.9700864553451538,Positive
46568,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 14:12:22,1.3261658072279409e+18,87613lukey,364995005.0,Errwherr!!,50.0,0.0,,,153.0,255.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46569,@pizzahut @KevinHart4real @BeyondMeat I’ll try it,2020-11-10 14:10:24,1.3261653123839468e+18,SomeoneAwesome,23282376.0,,0.0,1.0,1.3261476988195512e+18,11018442.0,465.0,388.0,,,[],pizzahut,,i will try it,0.9088999629020692,Positive
46570,RT @Reuters: Pizza Hut launched two pizzas with Beyond Meat's sausage in the United States and the United Kingdom for a limited time https:…,2020-11-10 14:09:56,1.3261651964029133e+18,Pelleg1Gabriell,3316811522.0,"Tokyo and Nagoya, Japan",29.0,0.0,,,1781.0,1036.0,,,[],pizzahut,,rtpizza hut launched two pizzas with beyond meats sausage in the united states and the united kingdom for a limited time https…,0.8599685430526733,Positive
46571,"@BeyondMeat @KevinHart4real @pizzahut I can't wait to try it, and I'm going to retweet this when I post about about my $BYND stock purchases at some point after the opening bell.",2020-11-10 14:09:24,1.3261650611619308e+18,LatinoUnicorn,1.2978214080813466e+18,"Manhattan, NY",0.0,1.0,1.326160515610022e+18,569714177.0,47.0,171.0,,,[],pizzahut,,i can not wait to try it and i am going to retweet this when i post about about my $bynd stock purchases at some point after the opening bell,0.7816400527954102,Positive
46572,"@Reuters So, I have to eat no meat on crappy @pizzahut 

NO THANKS",2020-11-10 14:08:30,1.3261648353068605e+18,stoopidparty,2988890378.0,Planet Earth,0.0,0.0,1.326158184462086e+18,1652541.0,28.0,35.0,,,[],pizzahut,,so i have to eat no meat on crappyno thank,0.053054183721542365,Negative
46573,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-10 14:06:13,1.3261642621637673e+18,themario1u,9.284143301100052e+17,"London, UK",50.0,0.0,,,153.0,335.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
46574,"RT @jacyanthis: ""@PizzaHut ($YUM), in a partnership with @BeyondMeat ($BYND), became the first national pizza chain to introduce plant-base…",2020-11-10 14:06:07,1.3261642354040627e+18,tristan_king_,2777505938.0,"Bartlesville, OK",19.0,0.0,,,124.0,55.0,,,[],pizzahut,,rt $yum in a partnership with$bynd became the first national pizza chain to introduce plant-base…,0.990289568901062,Positive
46575,@BeyondMeat FYI  @BeyondMeat / @pizzahut - I tried ordering just now and it’s not working https://t.co/HSNI2VeCjw,2020-11-10 14:06:00,1.3261642064844104e+18,AndrewLondre,21701009.0,"Wisconsin, USA",0.0,0.0,1.326161688899412e+18,569714177.0,1673.0,1245.0,,,[],pizzahut,,fyi /- i tried ordering just now and it is not working,0.051693648099899285,Negative
46576,@WflaDavid The dream team! 🍕🙌,2020-11-10 14:05:59,1.3261642035230433e+18,pizzahut,11018442.0,United States,1.0,0.0,1.3260918112370606e+18,2585795588.0,1619393.0,82890.0,,,[],pizzahut,,the dream team pizza raising hands,0.9747933149337769,Positive
46577,RT @kalpanadivith: @SocialTablez @manojsinha_ @shaurya_doval @DrHarish139 @mukeshambani01 @mkoirala @ImRaina @drharshvardhan @DrSJaishankar…,2020-11-10 14:05:45,1.3261641458262712e+18,DrHarish139,304568228.0,Mumbai : ,5.0,0.0,,,5438.0,1715.0,,,[],pizzahut,,rt…,0.648997962474823,Positive
46578,"RT @Reuters: Pizza Hut to offer pizzas with Beyond Meat sausages in U.S., UK https://t.co/Uxq18Sjfqh https://t.co/wLwlABUnIo",2020-11-10 14:04:36,1.3261638532568924e+18,NUGZZZZZ,188050401.0,Arequipa - Brooklyn,26.0,0.0,,,2478.0,2352.0,,,[],pizzahut,,rtpizza hut to offer pizzas with beyond meat sausages in yous uk,0.9764102697372437,Positive
46579,"@BeyondMeat @KevinHart4real @pizzahut I wish more places would offer options for us Vegetarians, they would get more customers if they did!! And I wish the store wasn't always out of stock!!!!!",2020-11-10 14:04:14,1.3261637618041405e+18,KellyWA,23300906.0,Seattle Area,0.0,4.0,1.326160515610022e+18,569714177.0,691.0,1693.0,,,[],pizzahut,,i wish more places would offer options for us vegetarians they would get more customers if they did and i wish the store was not always out of stock,0.043703168630599976,Negative
