,Unnamed: 0,Tweet Id,Tweet Text,Hashtags,Favorites,Retweets,Twitter @ Name,User Id,Tweet Datetime,User Location,User Follower Counts,User Following Counts,Replied Tweet Id,Replied Tweet User Id,User Country,Keyword,Vader Sentiment Score,TextBlob Polarity,TextBlob Subjectivity,Tweet Date,Score,Label
8039,8039,1325907414814580738,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,horton_11,1457747538,2020-11-09 21:05:36,,58,64,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8040,8040,1325907413602623488,so exciting is launching a vegan burger called the mcplant seedling hamburger when plant based eating goes mainstream anima…,"[{'text': 'vegan', 'indices': [54, 60]}, {'text': 'McPlant', 'indices': [79, 87]}]",0,357,sosbaiji,41713634,2020-11-09 21:05:36,Toronto,1266,3330,,,Canada,mcplant,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.5413}",0.3,0.8,2020-11-09,0.98787224,Positive
8041,8041,1325907400386203648,what we know about mcdonald s new mcplant plant based burger,[],0,0,Lucas_Wyrsch,13339612,2020-11-09 21:05:33,Zurich Switzerland,98203,89843,,,Switzerland,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.13636363636363635,0.4545454545454545,2020-11-09,0.9341862,Positive
8042,8042,1325907397160919045,mcdonald s confirmed plans to begin testing its mcplant offering made with its own proprietary plant based meat in h…,[],0,1,Luthiench,1409353879,2020-11-09 21:05:32,USA,41,57,,,United States,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.5,1.0,2020-11-09,0.6377227,Positive
8043,8043,1325907377023971328,mcdonald s to introduce mcplant and drive thru only restaurants,[],0,59,AyeChrisp,433901356,2020-11-09 21:05:27,,166,201,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,2020-11-09,0.46009672,Negative
8044,8044,1325907368022929408,loudly crying face loudly crying face why does mcplant have me screaming,[],11,0,zacxmoore,612189530,2020-11-09 21:05:25,"phx, az ☁️",1038,738,,,USA,mcplant,"{'neg': 0.494, 'neu': 0.506, 'pos': 0.0, 'compound': -0.8316}",-0.2,0.6,2020-11-09,0.071571976,Negative
8045,8045,1325907348691382272,mcplant,[],3,0,itsGsusbitch,169993055,2020-11-09 21:05:20,"Surrey, British Columbia",9602,980,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.64899796,Positive
8046,8046,1325907345663258625,mcdonald s to launch a mcplant vegetarian option tech marketing technews,"[{'text': 'tech', 'indices': [73, 78]}, {'text': 'marketing', 'indices': [79, 89]}, {'text': 'technews', 'indices': [90, 99]}]",0,0,iceboxdesigns,269449509,2020-11-09 21:05:20,Manchester,48480,52,,,UK,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.92294675,Positive
8047,8047,1325907301383999488,mcdonald s to test mcplant which includes its own meat free burger next year beyond meat shares fall stockmarketgam,"[{'text': 'stockmarketgame', 'indices': [128, 144]}]",0,0,fredatours,35425418,2020-11-09 21:05:09, Venice FL / Nashville TN USA,6369,6926,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.6705}",0.3333333333333333,0.6,2020-11-09,0.94643176,Positive
8048,8048,1325907218630381569,recap chatter amd tsla using chips bynd mcd mcplant bynd co created mcd mcplant ba eu tariffsworkfront adbe adap tumor reductions prsp advisors sale evrg rejected nee bid immp datalive breaking trading news,[],2,0,OpenOutcrier,2334614718,2020-11-09 21:04:49,"Chicago, IL",62707,639,,,USA,mcplant,"{'neg': 0.156, 'neu': 0.792, 'pos': 0.053, 'compound': -0.5994}",0.0,0.0,2020-11-09,0.06657112,Negative
8049,8049,1325907158198841345,mcdonalds bouta drop some fire if the new mcplant lookin like this i am copping of these fs eyes,[],0,37,wavn666,2810700956,2020-11-09 21:04:35,,245,126,,,USA,mcplant,"{'neg': 0.205, 'neu': 0.682, 'pos': 0.114, 'compound': -0.25}",0.13636363636363635,0.4545454545454545,2020-11-09,0.95558846,Positive
8050,8050,1325907115114860544,it is really called mcplant omfg i am di,[],0,26,ALLCAPS723,917029008012963840,2020-11-09 21:04:25,,196,1580,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.2,0.2,2020-11-09,0.29805773,Negative
8051,8051,1325907100334247936,just ordered the mcplant,[],0,355,SiSpang12,1215450328222642183,2020-11-09 21:04:21,Florida; TBD,924,993,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.84630454,Positive
8052,8052,1325907085226352646,mcdonald s unveils its own meatless burger mcplant a year after beyond meat test via,[],0,0,rama4321,39798200,2020-11-09 21:04:17,,572,636,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.6,1.0,2020-11-09,0.9657300999999999,Positive
8053,8053,1325907028573818881,loving it mcdonald s beats profit estimates debuts mcplant line,[],0,0,Occasion2B,15627848,2020-11-09 21:04:04,Come Share your news with US,10464,10023,,,Error,mcplant,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.7783}",0.6,0.95,2020-11-09,0.36337975,Negative
8054,8054,1325907009229774848,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,andreuhhbb,840270397,2020-11-09 21:03:59,"San Antonio, TX",455,427,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8055,8055,1325906947753857025,mcplant waited until after the election results i see you,[],0,7,Shade510,829116461633437697,2020-11-09 21:03:45,"New York, NY",25371,14407,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.63558507,Positive
8056,8056,1325906946965315584,in the most news ever a mcdonald s plant based burger called the mcplant has been announced willing to give it a try…,[],0,5,LucasCasaletto,269989582,2020-11-09 21:03:44,"Toronto, Ontario",539,929,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.375,0.625,2020-11-09,0.9795940000000001,Positive
8057,8057,1325906935829438468,about time they are lagging way behind other fast food restaurants who have been doing this successfully i am not so sure about the name though would you want to order a mcplant lol,[],0,0,Pracken,61935527,2020-11-09 21:03:42,"🇺🇸 The South, U.S.A 🇺🇸",8031,8083,,,Error,mcplant,"{'neg': 0.116, 'neu': 0.685, 'pos': 0.199, 'compound': 0.5067}",0.04500000000000002,0.6527777777777777,2020-11-09,0.6104158000000001,Positive
8058,8058,1325906925096235009,lol ya for sure the intention is solid mcplant sounds like a factory in ohio where rubber is mad,[],0,0,brianmichaelf,3236692693,2020-11-09 21:03:39,NYC,2148,838,1.3258936570445496e+18,415827960.0,USA,mcplant,"{'neg': 0.126, 'neu': 0.512, 'pos': 0.362, 'compound': 0.6124}",0.16875,0.6722222222222223,2020-11-09,0.65368056,Positive
8059,8059,1325906906825764864,in the most news ever a mcdonald s plant based burger called the mcplant has been announced willing to give it a try…,[],0,5,TFCFan,21460946,2020-11-09 21:03:35,Canada ,3247,3226,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.375,0.625,2020-11-09,0.9795940000000001,Positive
8060,8060,1325906855667900416,not trusting something called the mcplant to not poison m,[],0,0,ariadosed,852037561866272768,2020-11-09 21:03:23,,99,87,,,USA,mcplant,"{'neg': 0.186, 'neu': 0.578, 'pos': 0.235, 'compound': 0.1511}",0.0,0.0,2020-11-09,0.39371163,Negative
8061,8061,1325906853314748416,mcplant,[],0,0,forty38_,928257954058452993,2020-11-09 21:03:22,"Phoenix, AZ",384,53,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.64899796,Positive
8062,8062,1325906830640476162,and now i have seen everything mcdonald s announces new mcplant burger crushing the souls of meat lovers everywhere and now you know the rest of the story cdn followers name the source of that quote,[],2,0,DrAnneEllis,505977295,2020-11-09 21:03:17,"Kingston, ON",6812,1439,,,Canada,mcplant,"{'neg': 0.066, 'neu': 0.844, 'pos': 0.09, 'compound': 0.2263}",0.2681818181818182,0.6772727272727272,2020-11-09,0.9349278,Positive
8063,8063,1325906807425032193,mcdonald s announces the creation of a plant based burger called mcplant via,[],0,0,CheeksRosie,1431348590,2020-11-09 21:03:11,London,877,1470,,,UK,mcplant,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",0.0,0.0,2020-11-09,0.9703753,Positive
8064,8064,1325906804463824904,mcdonald s says it expects to launch a plant based product line called mcplant beyond meat shares plunge more than https…,[],0,714,TomVanAtta,398204919,2020-11-09 21:03:10,Yinzylvania,669,148,,,Romania,mcplant,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.5,0.5,2020-11-09,0.7372414,Positive
8065,8065,1325906786487054337,mcplant powermov,"[{'text': 'PowerMove', 'indices': [8, 18]}]",0,0,bullish4lyfe,1260631265239339009,2020-11-09 21:03:06,"Manhattan, NY",14,33,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.64899796,Positive
8066,8066,1325906777905516544,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,MikeWilkerson_,168275456,2020-11-09 21:03:04,"Baltimore, MD",372,366,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8067,8067,1325906662905970688,soon non meat eaters may be loving it at mcdonald s,[],0,9,jacksuttipong69,954962954796978176,2020-11-09 21:02:37,"Bangkok, Thailand",265,801,,,Thailand,mcplant,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.5994}",0.6,0.95,2020-11-09,0.9501809000000001,Positive
8068,8068,1325906627623530497,at first it was only known that mcdonalds was starting their own line which would he competition w beyond meat but then they announced that beyond meat is helping produce the mcplant afterward,[],1,0,blissraineternl,1309199490520363009,2020-11-09 21:02:28,19 | they,455,312,1.3259061261400228e+18,9.210446665182454e+17,USA,mcplant,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4215}",0.2125,0.6083333333333334,2020-11-09,0.7008380999999999,Positive
8069,8069,1325906541900345344,yes ⁦⁩ this is great but also can you please just staby making your fries vegan mcplant,"[{'text': 'McPlant', 'indices': [97, 105]}]",1,0,lisieloubird,1236028118680383490,2020-11-09 21:02:08,South Jersey,1281,1925,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.7469}",0.8,0.75,2020-11-09,0.8214120999999999,Positive
8070,8070,1325906532815396864,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,garciajustinn_,1383399944,2020-11-09 21:02:06,"Los Angeles, CA",187,213,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8071,8071,1325906521151033350,mcdonald s plant based burger announcement sends beyond meat stock into chaos,[],5,0,thetakeout,768552674719567876,2020-11-09 21:02:03,United States,26719,45,,,United States,mcplant,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.5719}",0.0,0.0,2020-11-09,0.64920974,Positive
8072,8072,1325906493661569024,mcdonald s to introduce mcplant and drive thru only restaurants,[],0,59,MannyJValencia,3162879390,2020-11-09 21:01:56,,105,86,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,2020-11-09,0.46009672,Negative
8073,8073,1325906487802294272,in the most news ever a mcdonald s plant based burger called the mcplant has been announced willing to give it a try…,[],0,5,TarunChander1,1581376723,2020-11-09 21:01:55,"Toronto, Ontario",44,658,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.375,0.625,2020-11-09,0.9795940000000001,Positive
8074,8074,1325906482479689738,er the mail is claiming you are partnering with for your mcplant that is not what was released to the financial markets,[],0,0,HoveSweetHove99,926132015841398784,2020-11-09 21:01:54,"Hove, England",231,457,,2248573141.0,UK,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.58437294,Positive
8075,8075,1325906474317484034,picturing me in enjoying my pfizer vaccination with a quarter pound mcpl,[],0,247,FleetwoodOz,862506152,2020-11-09 21:01:52,,2260,1507,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5267}",0.5,0.6,2020-11-09,0.39993003,Negative
8076,8076,1325906459012567048,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,gabbergoop,1365946141,2020-11-09 21:01:48,they/them,105,111,,,Error,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8077,8077,1325906399734345728,is mcdonald s really gunna call their veggie burger a mcplant skull skull,[],0,29,sausage_partyno,1049516830396575744,2020-11-09 21:01:34,Canada,1,145,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.2,0.2,2020-11-09,0.20500791,Negative
8078,8078,1325906384387452928,in the most news ever a mcdonald s plant based burger called the mcplant has been announced willing to give it a try,[],19,5,680NEWS,14705603,2020-11-09 21:01:30,Toronto,369098,406,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.375,0.625,2020-11-09,0.9294853999999999,Positive
8079,8079,1325906343501291520,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,bianca_porci,745021691466653697,2020-11-09 21:01:21,she/her,170,162,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8080,8080,1325906316305473537,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,bortc19,835979214247452672,2020-11-09 21:01:14,,24,218,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8081,8081,1325906279215345665,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,Addisoooonn,1576663836,2020-11-09 21:01:05,,359,677,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8082,8082,1325906212848865280,mcdonald s is finally launching a vegetarian burger option with the launch of the mcplant ​,[],0,0,ChiBizJournal,803179230,2020-11-09 21:00:49,"Chicago, IL",2581,229,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,2020-11-09,0.9603120999999999,Positive
8083,8083,1325906180493897728,lmao mickey d s really trying to reach out the vegan consumers with the mcpl,[],3,0,rbaconn,61576669,2020-11-09 21:00:42,Skrillacon Valley,375,494,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.6444}",0.4,0.6,2020-11-09,0.039100826,Negative
8084,8084,1325906176903667713,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,joshmarco20,4379849722,2020-11-09 21:00:41,"Miami, FL",127,165,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8085,8085,1325906167554478080,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,Conor_osh,933840115872415744,2020-11-09 21:00:39,"San Diego, CA",75,181,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8086,8086,1325906132418879488,i would eat it over mcpl,[],0,0,MrAtulNair,908293597031751680,2020-11-09 21:00:30,,385,2434,1.3258298388764017e+18,14710235.0,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.76543665,Positive
8087,8087,1325906127058595840,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,DankestGrandma,4904935977,2020-11-09 21:00:29,Live From The Gutter,90,397,,,Error,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8088,8088,1325906113464840199,beyond meat whipsaws higher after revelation they helped create mcdonald s new mcplant durden mcplant,[],1,0,ahf77118198,1066482170481598464,2020-11-09 21:00:26,United States 托尼,1806,3422,,,Error,mcplant,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",0.19318181818181812,0.4772727272727273,2020-11-09,0.7614927,Positive
8089,8089,1325906059937144833,mcdonald s new mcplant is coming for beyond meat s dreams in,[],0,0,latesttoy,58287532,2020-11-09 21:00:13,"New York, NY",233,284,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.13636363636363635,0.4545454545454545,2020-11-09,0.9503306,Positive
8090,8090,1325906035576623105,mcdonald s is changing up its menu after getting positive customer feedback during trial runs,[],2,0,KENS5,46326721,2020-11-09 21:00:07,"San Antonio, Texas",159599,512,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}",0.2272727272727273,0.5454545454545454,2020-11-09,0.97550035,Positive
8091,8091,1325906018304397314,mcdonald s could be renewing two food fights inthe meatless burger battle and the chicken sandwich war,[],1,0,elpasotimes,18206547,2020-11-09 21:00:03,"El Paso, Texas, USA",135851,503,,,USA,mcplant,"{'neg': 0.414, 'neu': 0.586, 'pos': 0.0, 'compound': -0.8481}",-0.6,0.95,2020-11-09,0.82830894,Positive
8092,8092,1325906013795573762,mcdonald s enters the fried chicken wars with new crispy chicken sandwich,[],35,6,TODAYshow,7744592,2020-11-09 21:00:02,Studio 1A,4253064,7974,,,USA,mcplant,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",-0.3545454545454545,0.7848484848484848,2020-11-09,0.98767793,Positive
8093,8093,1325906013392949254,mcdonald s will launch the mcplant its first stateside plant based burger sometime next year,[],7,3,UPROXX,19870967,2020-11-09 21:00:02,,88504,157,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.125,0.16666666666666666,2020-11-09,0.9749546999999998,Positive
8094,8094,1325906009756377089,mcdonald s to introduce mcplant meat alternative drive thru only restaurants new food packaging,[],3,1,FOX10Phoenix,18999261,2020-11-09 21:00:01,"Phoenix, AZ",316360,1185,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.06818181818181818,0.7272727272727273,2020-11-09,0.5620073,Positive
8095,8095,1325906005243408391,the company also plans to introduce the mcplant a delicious plant based burger crafted for mcdonald s by mcdonald s and with the kind of craveable mcdonald s flavor our customers love,[],0,0,TODAYFood,46238000,2020-11-09 21:00:00,,20917,288,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.836}",0.7000000000000001,0.8333333333333334,2020-11-09,0.9448943000000001,Positive
8096,8096,1325905983600619521,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,bite_papi,750806592048680960,2020-11-09 20:59:55,,19,162,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8097,8097,1325905976004923392,not for me as i am not a fan of the place but i love how meat alternatives are becoming more and more mainstream the future is coming on,[],15,1,ShortnBluntTho,959076684526997504,2020-11-09 20:59:53,Here and now,3558,1157,,,USA,mcplant,"{'neg': 0.047, 'neu': 0.767, 'pos': 0.185, 'compound': 0.7445}",0.39,0.515,2020-11-09,0.52977043,Positive
8098,8098,1325905901627215872,twitter users mock mcdonald s marketing team over mcplant name,[],1,0,KennethHitchner,300615384,2020-11-09 20:59:35,"New Jersey, USA",29535,10342,,,USA,mcplant,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}",0.0,0.0,2020-11-09,0.9576514000000002,Positive
8099,8099,1325905895830806536,mcdonald s reveals the mcplant as the fast food giant crafts plant based burgers and chicken,[],0,200,tufkaa,250849580,2020-11-09 20:59:34,NYC,4865,4859,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",-0.13333333333333333,0.85,2020-11-09,0.94296384,Positive
8100,8100,1325905860946763776,but agreed mcplant is bad bold suggestion but perhaps consider dropping the mc,[],0,0,MarkPi,21491509,2020-11-09 20:59:26,"Toronto, Ontario",175,1782,1.3259056781506068e+18,21491509.0,Canada,mcplant,"{'neg': 0.228, 'neu': 0.481, 'pos': 0.291, 'compound': 0.0772}",-0.18333333333333326,0.6666666666666666,2020-11-09,0.59556323,Positive
8101,8101,1325905832509378560,planty mcplant face has finally joined the chat better late than never mcdonald s the more vegan options the merri…,[],0,10,shintomac,1965542622,2020-11-09 20:59:19,UK,90,197,,,United Kingdom,mcplant,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",0.175,0.65,2020-11-09,0.48078778,Negative
8102,8102,1325905830303182848,mcplant,[],4,0,miIecstasy,855219240307228672,2020-11-09 20:59:18,,1069,124,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.64899796,Positive
8103,8103,1325905812196364289,mcplant does not sounds very tasty,[],28,0,exavierpope,48650395,2020-11-09 20:59:14,#BestDressedManonTV,31432,6576,,,Error,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.2,0.3,2020-11-09,0.11773077,Negative
8104,8104,1325905789324718080,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,nullnvoid18,820046721707147265,2020-11-09 20:59:08,"California, USA",64,195,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8105,8105,1325905781649182721,mcdonald s to introduce mcplant meat free options next year,[],0,57,AustinCcorbaus,2938717819,2020-11-09 20:59:07,,169,289,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}",0.2,0.4,2020-11-09,0.72371453,Positive
8106,8106,1325905775676411904,mcdonald is really naming their plant burger the mcplant,[],0,1,NikLinenberger,68078305,2020-11-09 20:59:05,"Grand Junction, CO",376,1365,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.2,0.2,2020-11-09,0.5883638000000001,Positive
8107,8107,1325905769817018368,the mcplant s goofy name reveals how seriously mcdonald s is taking plant based meat,[],0,0,bjorngalleri,4461907522,2020-11-09 20:59:04,,464,295,,,USA,mcplant,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.1779}",0.08333333333333334,0.8333333333333333,2020-11-09,0.8152829,Positive
8108,8108,1325905762812452865,mcdonalds bouta drop some fire if the new mcplant lookin like this i am copping of these fs eyes,[],0,37,Samurai_Smoke,1268354092683780097,2020-11-09 20:59:02,"California, USA",824,697,,,USA,mcplant,"{'neg': 0.205, 'neu': 0.682, 'pos': 0.114, 'compound': -0.25}",0.13636363636363635,0.4545454545454545,2020-11-09,0.95558846,Positive
8109,8109,1325905746723155969,what do you think of the mcplant name and could you think of a better one,[],1,1,PRWeekUS,15580384,2020-11-09 20:58:58,New York,85307,2307,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.5,0.5,2020-11-09,0.89930964,Positive
8110,8110,1325905683296919552,hmm which sounds more appetizing to a burger eater a mcplant or a rebel whopper,[],1,0,Nottwoserious,1188347490006786048,2020-11-09 20:58:43,"Earth, NZ",6,95,1.3259048818870108e+18,309325348.0,New Zealand,mcplant,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.1531}",0.35,0.55,2020-11-09,0.88547164,Positive
8111,8111,1325905609598889985,wait i thought evan was the mcplant,[],10,0,Bdubs1776,119559815,2020-11-09 20:58:26,,3704,455,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-09,0.38027963,Negative
8112,8112,1325905578179371012,ok we are going take a covid vaccine mcdonald s new mcplant and legalized weed all together at once we may turn green or grow a new eye but hey it is it will get worse anyway,[],6,0,beckieavery4,1212842856970248192,2020-11-09 20:58:18,"Frankfort, KY",9480,9388,,,USA,mcplant,"{'neg': 0.11, 'neu': 0.848, 'pos': 0.042, 'compound': -0.5499}",0.034545454545454546,0.4618181818181818,2020-11-09,0.41657263,Negative
8113,8113,1325905471157448706,imagine what happens to the human body when you mix legal cannabis a covid vaccine and a mcplant burger at the same tim,[],0,1728,TxJoeWilly,2904078637,2020-11-09 20:57:53,,100,219,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",0.06666666666666668,0.1416666666666667,2020-11-09,0.8600993,Positive
8114,8114,1325905450034884609,mcdonald s rolling out the mcplant with reshape the plant based meat industry and also everyone in the plant based meat industry is being intensely tight lipped about who is making it,[],1,0,MClendaniel,78377692,2020-11-09 20:57:48,"San Francisco, CA",7161,576,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",-0.17857142857142858,0.2857142857142857,2020-11-09,0.33693722,Negative
8115,8115,1325905406686715904,beyond meat shares turn sharply higher after spokesperson for the company says beyond meat and mcdonalds co created the plant…,[],0,131,remercier_vetD,1458837698,2020-11-09 20:57:37,東京湾岸,209,13,,,Japan,mcplant,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4939}",0.25,0.5,2020-11-09,0.78007436,Positive
8116,8116,1325905354039816192,i can already see everybody crying about when are they bringing back the mcplant what do you mean the mcplant machine is broke how can you run out of mcplants they grow on trees,[],1,0,southlandsox,361630333,2020-11-09 20:57:25,the southland ,360,395,1.3259038555995382e+18,7.040040238341898e+17,USA,mcplant,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.7096}",-0.1708333333333333,0.4291666666666667,2020-11-09,0.050857455,Negative
